,Country,index,gdppc,Nrrent,TIME,pop,life_exp,muslim,female_uni,female_over_male,IQ,SelfEfficacy,SelfConcept,math_anxiety,equality_index,f_STEM,loggdppc,hy_f_STEM
372,Romania,1669,10523.417879999999,1.0,2000.0,22128.139,0.16211928169829373,0.3,52.50221,0.4891584494440981,94.0,0.09,0.16,0.01,-0.06862638600000001,35.0943,9.261358327061346,32.8479786436897
373,Romania,1670,11268.03318,1.0,2001.0,21983.221,0.15990732204348032,0.3,54.81438000000001,0.45591345667896593,94.0,0.09,0.16,0.01,-0.06862638600000001,35.61122,9.329725073613867,31.31459872065022
374,Romania,1673,13982.077940000001,1.0,2004.0,21578.318,0.15595886574662585,0.3,57.28706,0.46742592688428214,94.0,0.09,0.16,0.01,-0.06862638600000001,38.53403,9.545531641366221,31.85345974339884
375,Romania,1674,14655.62239,1.0,2005.0,21407.619,0.15424438374020016,0.3,57.14431999999999,0.4993207273082199,94.0,0.09,0.16,0.01,-0.06862638600000001,39.96881,9.592579321707538,33.3031297582784
376,Romania,1675,15930.30744,1.0,2006.0,21205.977000000003,0.14872750262815054,0.3,59.21256999999999,0.43345460367143634,94.0,0.09,0.16,0.01,-0.06862638600000001,38.62249,9.675978702152891,30.238460468943387
377,Romania,1676,17277.0701,1.0,2007.0,20979.708,0.14272953655980344,0.3,59.796119999999995,0.4509222445606407,94.0,0.09,0.16,0.01,-0.06862638600000001,40.14366,9.757135473583926,31.07831906575987
378,Romania,1677,19053.406580000003,1.0,2008.0,20741.668999999998,0.13670110153623607,0.3,63.68023,0.44492521244382094,94.0,0.09,0.16,0.01,-0.06862638600000001,43.8233,9.855001187665016,30.792265828853047
379,Romania,1678,17855.065759999998,1.0,2009.0,20510.263,0.13099017794164805,0.3,59.930330000000005,0.41112562821325077,94.0,0.09,0.16,0.01,-0.06862638600000001,38.07671,9.790042543023727,29.13458731054391
380,Romania,1679,17818.01728,1.0,2010.0,20298.838,0.1257612381556028,0.3,63.215219999999995,0.3990553133504583,94.0,0.09,0.16,0.01,-0.06862638600000001,40.68039,9.787965431085933,28.523197727958337
381,Romania,1680,18095.012740000002,1.0,2011.0,20111.664,0.1208724449652699,0.3,61.591319999999996,0.47374735845797505,94.0,0.09,0.16,0.01,-0.06862638600000001,43.17184,9.803391640059491,32.14576472277248
382,Romania,1682,19008.710059999998,1.0,2013.0,19794.163,0.11104334141332474,0.3,59.71508000000001,0.4701753714295924,94.0,0.09,0.16,0.01,-0.06862638600000001,41.07073,9.852652577314828,31.980903813699168
383,Romania,1683,19667.00543,1.0,2014.0,19651.554,0.10723401314725543,0.3,58.65355,0.4971020073758842,94.0,0.09,0.16,0.01,-0.06862638600000001,41.35524,9.88669765932563,33.20428433912817
384,Romania,1684,20483.77531,1.0,2015.0,19511.324,0.10474102116288982,0.3,58.30774,0.5121733588272785,94.0,0.09,0.16,0.01,-0.06862638600000001,41.73472,9.927388403473266,33.87001601618478
385,Portugal,1720,25999.490690000002,0.3,2000.0,10278.542,0.1451985116176983,0.35,65.03524,0.3530443353697283,95.0,0.18,0.26,0.15,-0.00388889,39.63798,10.165832227965602,26.092591805076115
386,Portugal,1722,26375.964659999998,0.3,2002.0,10362.028,0.13754054708209626,0.35,67.1581,0.36462581581861264,95.0,0.18,0.26,0.15,-0.00388889,42.713770000000004,10.180208444896255,26.719838624764744
387,Portugal,1723,26031.64928,0.3,2003.0,10402.836,0.1331445578878683,0.35,67.1717,0.37543535553940804,95.0,0.18,0.26,0.15,-0.00388889,43.44526,10.167068356719016,27.295747054006227
388,Portugal,1724,26439.93318,0.3,2004.0,10442.446,0.12874339977434404,0.35,65.85309000000001,0.396404243633046,95.0,0.18,0.26,0.15,-0.00388889,43.110240000000005,10.182630766730961,28.387499210236935
389,Portugal,1725,26593.2857,0.3,2005.0,10480.085,0.12456769196051369,0.35,65.21857,0.40190074181872415,95.0,0.18,0.26,0.15,-0.00388889,42.51267,10.18841404561395,28.6682737108283
390,Portugal,1726,26957.63622,0.3,2006.0,10516.559,0.11990728145964855,0.35,65.41739,0.3951673715942797,95.0,0.18,0.26,0.15,-0.00388889,42.07464,10.202021883882662,28.324011845454486
391,Portugal,1727,27575.236610000004,0.3,2007.0,10550.695,0.11605311308875861,0.35,61.41746,0.38626730029535,95.0,0.18,0.26,0.15,-0.00388889,37.170970000000004,10.224673424683258,27.863839839045045
392,Portugal,1728,27590.3748,0.3,2008.0,10577.458,0.11312273705081127,0.35,59.647180000000006,0.40724755688584013,95.0,0.18,0.26,0.15,-0.00388889,36.34278,10.225222251751175,28.93929748842884
393,Portugal,1729,26743.19799,0.3,2009.0,10590.26,0.1111181406311082,0.35,59.27097,0.4088480173247035,95.0,0.18,0.26,0.15,-0.00388889,36.07246,10.194035439241658,29.02002290503096
394,Portugal,1730,27238.46067,0.3,2010.0,10584.837,0.10995209468034323,0.35,60.113980000000005,0.417263175913601,95.0,0.18,0.26,0.15,-0.00388889,38.60796,10.21238524875481,29.44147445619078
395,Portugal,1731,26780.21491,0.3,2011.0,10558.909,0.1082576807888012,0.35,60.356480000000005,0.4311238172736698,95.0,0.18,0.26,0.15,-0.00388889,39.62729,10.195418644231633,30.12484399113506
396,Portugal,1732,25805.849830000003,0.3,2012.0,10515.016000000001,0.10698747391349664,0.35,60.50348,0.43402092546264553,95.0,0.18,0.26,0.15,-0.00388889,39.935,10.158356482805525,30.26601061087175
397,Portugal,1733,25654.61445,0.3,2013.0,10459.716,0.10606253554111794,0.35,59.78475,0.46547121243334466,95.0,0.18,0.26,0.15,-0.00388889,40.89758,10.152478735003541,31.762562681832012
398,Portugal,1734,26026.949480000003,0.3,2014.0,10402.343,0.10535828322523107,0.35,59.3494,0.4742812823906118,95.0,0.18,0.26,0.15,-0.00388889,40.91389,10.16688779865081,32.17033873085222
399,Portugal,1735,26513.98303,0.3,2015.0,10349.803,0.10480518324841545,0.35,59.3202,0.4377528677048712,95.0,0.18,0.26,0.15,-0.00388889,38.96266,10.185427534319366,30.447017532551993
400,Mauritius,1786,18864.105669999997,0.0,2015.0,1273.212,0.15917380609042328,16.6,64.47645,0.38209336962852875,89.0,,,,-0.054570372500000006,40.95112,9.84501622443661,27.645988181769923
401,Sierra Leone,1788,1025.93614,23.5,2000.0,4060.7090000000003,0.19984761281835264,60.0,43.7941,1.84490788407194,91.0,,,,-0.372030124,58.97436,6.9333607820782195,64.8494770042012
402,Lithuania,1839,11653.04672,0.4,1999.0,3515.218,0.14286738404275354,0.6,62.84316,0.3718899481924759,91.0,0.28,0.24,0.2,-0.042406952000000005,38.611709999999995,9.363322945833225,27.10785574910414
403,Lithuania,1840,12184.959190000001,0.4,2000.0,3486.373,0.14485426545008234,0.6,62.64015,0.34220154796169366,91.0,0.28,0.24,0.2,-0.042406952000000005,36.45787,9.407957616853862,25.495541148896077
404,Lithuania,1841,13087.35629,0.4,2001.0,3458.923,0.1449537905295955,0.6,63.525169999999996,0.3368467776534107,91.0,0.28,0.24,0.2,-0.042406952000000005,36.97444,9.479401874411723,25.1971118369065
405,Lithuania,1842,14084.774790000001,0.4,2002.0,3432.663,0.14539644584976735,0.6,64.42712,0.3389817274462422,91.0,0.28,0.24,0.2,-0.042406952000000005,38.03982,9.55284969083227,25.316381881682673
406,Lithuania,1843,15696.08738,0.4,2003.0,3406.03,0.1462068742788525,0.6,65.42926999999999,0.3090690125756584,91.0,0.28,0.24,0.2,-0.042406952000000005,36.90655,9.661166748813095,23.609833370629538
407,Lithuania,1844,16913.06388,0.4,2004.0,3376.761,0.14717239390054554,0.6,66.47329,0.2950189665025153,91.0,0.28,0.24,0.2,-0.042406952000000005,36.90586,9.735841612943199,22.781053724585917
408,Lithuania,1845,18519.12895,0.4,2005.0,3343.268,0.14812004302377194,0.6,66.40862,0.29073602453168507,91.0,0.28,0.24,0.2,-0.042406952000000005,36.498740000000005,9.826559474156722,22.524824519186424
409,Lithuania,1846,20210.8174,0.4,2006.0,3305.5290000000005,0.1480537608352551,0.6,66.1214,0.2535791969526862,91.0,0.28,0.24,0.2,-0.042406952000000005,33.10655,9.913973254903874,20.228414572378792
410,Lithuania,1847,22719.88511,0.4,2007.0,3264.304,0.14786704914738336,0.6,66.6628,0.25583035339805105,91.0,0.28,0.24,0.2,-0.042406952000000005,33.8437,10.030995816044133,20.371410255041226
411,Lithuania,1848,23558.03008,0.4,2008.0,3219.802,0.14757180721050547,0.6,66.73561,0.27015568987034905,91.0,0.28,0.24,0.2,-0.042406952000000005,35.14878,10.067222021366543,21.269494127757294
412,Lithuania,1849,20292.17204,0.4,2009.0,3172.4359999999997,0.14696309082358164,0.6,66.0352,0.24212443215008025,91.0,0.28,0.24,0.2,-0.042406952000000005,32.007220000000004,9.917990476868658,19.49276786472754
413,Lithuania,1850,21061.98654,0.4,2010.0,3122.835,0.145818463031188,0.6,65.67108,0.22893372881604326,91.0,0.28,0.24,0.2,-0.042406952000000005,30.4565,9.955225108874723,18.628647212457775
414,Lithuania,1851,22845.33564,0.4,2011.0,3070.593,0.14294339888093277,0.6,64.53396,0.24259158313453733,91.0,0.28,0.24,0.2,-0.042406952000000005,30.623920000000002,10.036502245944598,19.52303447304709
415,Lithuania,1852,24041.88997,0.4,2012.0,3016.4959999999996,0.13950722958028125,0.6,63.873619999999995,0.23269633955326713,91.0,0.28,0.24,0.2,-0.042406952000000005,29.14943,10.0875530032794,18.877020405333322
416,Lithuania,1853,25147.32301,0.4,2013.0,2963.81,0.13563656239772454,0.6,63.3363,0.23002211562238575,91.0,0.28,0.24,0.2,-0.042406952000000005,28.43658,10.132506728908371,18.70064876890409
417,Lithuania,1854,26133.649019999997,0.4,2014.0,2916.798,0.13152230630986447,0.6,63.03049,0.25795901217864703,91.0,0.28,0.24,0.2,-0.042406952000000005,30.54601,10.170978997444367,20.506153990811697
418,Lithuania,1855,26807.18229,0.4,2015.0,2878.405,0.12724581843069338,0.6,63.35041,0.2575704391252482,91.0,0.28,0.24,0.2,-0.042406952000000005,30.80645,10.196425126489984,20.481591417210097
419,Latvia,1856,10484.2002,1.0,1999.0,2394.521,0.1399674506926437,0.02,66.76525,0.28638204477075696,98.0,0.29,0.11,0.09,-0.051111354,36.52052,9.25762466002595,22.262596554027027
420,Latvia,1857,11158.10638,1.0,2000.0,2371.481,0.1424599227233952,0.02,63.4076,0.2751361557716536,98.0,0.29,0.11,0.09,-0.051111354,32.2841,9.319921542326686,21.577002151990104
421,Latvia,1858,12033.47817,1.0,2001.0,2345.145,0.14430152506561428,0.02,55.40181,0.5711454791732186,98.0,0.29,0.11,0.09,-0.051111354,41.5034,9.395447891868516,36.35217023147797
422,Latvia,1859,13038.83275,1.0,2002.0,2316.731,0.14642442303400782,0.02,69.42433,0.29925446269928896,98.0,0.29,0.11,0.09,-0.051111354,40.45773,9.475687318437304,23.03278312991649
423,Latvia,1860,14275.3906,1.0,2003.0,2286.946,0.14843420002046398,0.02,69.02663000000001,0.28536222447858556,98.0,0.29,0.11,0.09,-0.051111354,38.87353,9.566292396671756,22.20091885727732
424,Latvia,1861,15635.021509999999,1.0,2004.0,2256.935,0.1497079003161367,0.02,69.22270999999999,0.22936529546776685,98.0,0.29,0.11,0.09,-0.051111354,34.03157,9.65726864565051,18.65721249114118
425,Latvia,1862,17495.5391,1.0,2005.0,2227.5589999999997,0.14987436920862707,0.02,70.5405,0.21992615035409602,98.0,0.29,0.11,0.09,-0.051111354,34.495459999999994,9.769701218845464,18.02782490483217
426,Latvia,1863,19756.03984,1.0,2006.0,2199.105,0.14872732316101323,0.02,70.62921,0.22276027314772373,98.0,0.29,0.11,0.09,-0.051111354,34.88232,9.891214538261034,18.217820617795923
427,Latvia,1864,21899.657730000003,1.0,2007.0,2171.3779999999997,0.1468951974276243,0.02,71.88620999999999,0.21173717629740554,98.0,0.29,0.11,0.09,-0.051111354,35.12421,9.994226286915339,17.473853277687777
428,Latvia,1865,21332.33357,1.0,2008.0,2144.215,0.14430409263996383,0.02,71.53081999999999,0.21316808822344122,98.0,0.29,0.11,0.09,-0.051111354,34.87885,9.967979208669302,17.571191518530938
429,Latvia,1866,18579.15968,1.0,2009.0,2117.3070000000002,0.1408336155314274,0.02,71.38463,0.20672261871100764,98.0,0.29,0.11,0.09,-0.051111354,34.02367,9.82979578421911,17.130914387916572
430,Latvia,1867,18251.008009999998,1.0,2010.0,2090.519,0.13645080480014773,0.02,71.31286,0.20724451741057237,98.0,0.29,0.11,0.09,-0.051111354,34.00147,9.811975590909986,17.166739166899898
431,Latvia,1868,19740.79226,1.0,2011.0,2063.661,0.13141838703159092,0.02,70.10421,0.19383975071083864,98.0,0.29,0.11,0.09,-0.051111354,31.25,9.890442446933868,16.23666414151666
432,Latvia,1869,20786.49042,1.0,2012.0,2037.09,0.12517365457589014,0.02,67.49721,0.22766541135476684,98.0,0.29,0.11,0.09,-0.051111354,32.10135,9.942058555635073,18.544581385862372
433,Latvia,1870,21619.280880000002,1.0,2013.0,2011.8570000000002,0.11802429297907353,0.02,68.99584,0.21996677633755782,98.0,0.29,0.11,0.09,-0.051111354,32.86374,9.98134082884538,18.03055465148948
434,Latvia,1871,22282.025680000002,1.0,2014.0,1989.354,0.11076560531710294,0.02,65.17728000000001,0.2712784969367694,98.0,0.29,0.11,0.09,-0.051111354,33.67595,10.011535609118374,21.339029771244704
435,Latvia,1872,23080.36069,1.0,2015.0,1970.503,0.10408662153774949,0.02,65.44269,0.2422370916359794,98.0,0.29,0.11,0.09,-0.051111354,31.447440000000004,10.046737348316213,19.500069130681183
436,Iraq,1878,10708.95947,41.46,2004.0,26320.53,0.20453782655592423,97.0,33.13413,0.45873824132103863,87.0,,,,-0.26305192,18.52159,9.27883600372661,31.44760508270515
437,Slovakia,1890,15397.74523,0.3,1999.0,5384.857,0.17274609149323744,0.05,56.5666,0.32821228622936144,96.0,0.19,0.37,0.23,-0.033373315,29.945290000000004,9.641976364045835,24.710830462283823
438,Slovakia,1891,15605.196109999999,0.3,2000.0,5386.065,0.17216539347371412,0.05,54.92312,0.3912906285246332,96.0,0.19,0.37,0.23,-0.033373315,32.284240000000004,9.655359221751835,28.12429125175447
439,Slovakia,1892,16152.27108,0.3,2001.0,5386.224,0.17086125642008204,0.05,54.15651999999999,0.42116593468391517,96.0,0.19,0.37,0.23,-0.033373315,33.223729999999996,9.68981594291276,29.635239939633625
440,Slovakia,1893,16888.94319,0.3,2002.0,5385.48,0.16866964504556697,0.05,55.319219999999994,0.42002531672543664,96.0,0.19,0.37,0.23,-0.033373315,34.21196,9.734414437684395,29.578720307185126
441,Slovakia,1894,17815.829840000002,0.3,2003.0,5384.533,0.16586229483596812,0.05,55.817530000000005,0.4305601881112085,96.0,0.19,0.37,0.23,-0.033373315,35.23083,9.787842657926168,30.09731374390364
442,Slovakia,1895,18756.55395,0.3,2004.0,5384.236999999999,0.16282789929195168,0.05,56.65376,0.4254336097780011,96.0,0.19,0.37,0.23,-0.033373315,35.73445,9.839298514322286,29.84590842110554
443,Slovakia,1896,20020.83759,0.3,2005.0,5385.191999999999,0.15979225996027627,0.05,57.07956,0.4235094147822129,96.0,0.19,0.37,0.23,-0.033373315,36.02956,9.904528889656378,29.75107929630426
444,Slovakia,1897,21712.178359999998,0.3,2006.0,5387.734,0.15672989794967604,0.05,59.49739,0.3740152181657756,96.0,0.19,0.37,0.23,-0.033373315,35.4597,9.985628596852994,27.220602306360366
445,Slovakia,1898,24049.983369999998,0.3,2007.0,5391.728,0.15370953430885237,0.05,61.74131,0.34756876751432114,96.0,0.19,0.37,0.23,-0.033373315,35.934459999999994,10.087889584057576,25.7922842895383
446,Slovakia,1899,25382.1684,0.3,2008.0,5396.71,0.15059082292730203,0.05,64.24353,0.3311521583059269,96.0,0.19,0.37,0.23,-0.033373315,37.303309999999996,10.141802174971062,24.877107867770974
447,Slovakia,1900,23973.84139,0.3,2009.0,5401.951,0.14710796154944758,0.05,64.19511,0.3085466491168671,96.0,0.19,0.37,0.23,-0.033373315,35.6167,10.084718572827915,23.579338904356522
448,Slovakia,1901,25159.07755,0.3,2010.0,5406.896,0.14311704904255604,0.05,64.25961,0.3141556038255112,96.0,0.19,0.37,0.23,-0.033373315,36.095620000000004,10.132974046787728,23.905510345274426
449,Slovakia,1902,25835.00476,0.3,2011.0,5411.3769999999995,0.13859060272459303,0.05,63.92108,0.30878433221592827,96.0,0.19,0.37,0.23,-0.033373315,35.36183,10.159485624967445,23.593217355614236
450,Slovakia,1903,26218.4716,0.3,2012.0,5415.496,0.13381802885645194,0.05,63.9995,0.31480657833411013,96.0,0.19,0.37,0.23,-0.033373315,35.88282,10.174219464238057,23.943185524138254
451,Slovakia,1904,26580.71785,0.3,2013.0,5419.2880000000005,0.1288669286445009,0.05,63.58184,0.3303104545888464,96.0,0.19,0.37,0.23,-0.033373315,36.57574,10.187941339050782,24.829576693880384
452,Slovakia,1905,27237.62323,0.3,2014.0,5422.861,0.12387206679278707,0.05,63.18246,0.3447886853331893,96.0,0.19,0.37,0.23,-0.033373315,37.17372,10.212354503519832,25.638874649496575
453,Slovakia,1906,28254.25579,0.3,2015.0,5426.258000000001,0.11899120904313801,0.05,62.5692,0.3303757731267411,96.0,0.19,0.37,0.23,-0.033373315,35.57759,10.24899937266203,24.833267397095568
454,Niger,1943,786.6465400000001,18.5,2001.0,11642.308,0.17163667204131688,90.0,27.2838,0.16657385184017443,69.0,,,,-0.4414943320000001,5.88235,6.667779024278488,14.278894694700885
455,Mexico,1959,14856.116419999998,2.3,2000.0,102808.59,0.2014157766388976,0.3,51.14359,0.44047541957274594,88.0,0.22,0.3,0.25,-0.08089454500000001,31.558220000000002,9.606166939566187,30.578475244193594
456,Mexico,1960,14563.4578,2.3,2001.0,104239.56300000001,0.19881209594096244,0.3,51.939009999999996,0.44129384862245996,88.0,0.22,0.3,0.25,-0.08089454500000001,32.2907,9.586270779819014,30.617895791634282
457,Mexico,1961,14397.761080000002,2.3,2002.0,105578.29699999999,0.19636547083156686,0.3,52.15906,0.4542297599235614,88.0,0.22,0.3,0.25,-0.08089454500000001,33.12058,9.574827992920182,31.235075257120105
458,Mexico,1962,14423.61131,2.3,2003.0,106888.418,0.19414865883785465,0.3,51.94491,0.4857328805713637,88.0,0.22,0.3,0.25,-0.08089454500000001,34.4284,9.576621817071368,32.69315008930589
459,Mexico,1964,15095.56693,2.3,2005.0,109747.906,0.19055837839858195,0.3,54.609069999999996,0.41959773252069077,88.0,0.22,0.3,0.25,-0.08089454500000001,33.546479999999995,9.622156398905036,29.557509349894307
460,Mexico,1965,15609.430530000001,2.3,2006.0,111382.85699999999,0.18967627127754502,0.3,53.71519,0.44650563146658295,88.0,0.22,0.3,0.25,-0.08089454500000001,34.13191,9.655630531742169,30.86788061888704
461,Mexico,1966,15859.47071,2.3,2007.0,113139.37400000001,0.1889209321593029,0.3,53.7603,0.44059564632889825,88.0,0.22,0.3,0.25,-0.08089454500000001,33.87363,9.671522121996398,30.584268906523345
462,Mexico,1967,15825.10032,2.3,2008.0,114972.821,0.18827169596891075,0.3,54.27191,0.43646751690490465,88.0,0.22,0.3,0.25,-0.08089454500000001,34.12458,9.669352586328776,30.38478154001997
463,Mexico,1968,14843.3568,2.3,2009.0,116815.612,0.18768442526329446,0.3,54.27313,0.4277561624859962,88.0,0.22,0.3,0.25,-0.08089454500000001,33.67395,9.605307690603047,29.960029150999496
464,Mexico,1969,15364.872169999999,2.3,2010.0,118617.54199999999,0.18711057931043626,0.3,54.42227,0.41224607225324605,88.0,0.22,0.3,0.25,-0.08089454500000001,32.98682,9.639839154972542,29.190810323551137
465,Mexico,1970,15754.19717,2.3,2011.0,120365.271,0.18653568270535442,0.3,53.82683000000001,0.4106730766536383,88.0,0.22,0.3,0.25,-0.08089454500000001,32.37514,9.664862095736556,29.111853302526068
466,Mexico,1972,16157.089769999999,2.3,2013.0,123740.109,0.18522825933505524,0.3,53.09064,0.41308666553975804,88.0,0.22,0.3,0.25,-0.08089454500000001,31.8578,9.690114227367108,29.232932106253436
467,Mexico,1973,16303.03844,2.3,2014.0,125385.83300000001,0.18435343488925096,0.3,52.65283,0.40801652329719246,88.0,0.22,0.3,0.25,-0.08089454500000001,31.211840000000002,9.699106776785124,28.978106190240478
468,Namibia,1977,6076.4608100000005,2.3,2001.0,1931.005,0.2029885992009342,3.0,46.02833,0.4241196808808227,74.0,,,,-0.11728460400000003,26.5625,8.712177701853705,29.781182478884308
469,Namibia,1979,6471.43053,2.3,2003.0,1980.531,0.20282237440363216,3.0,56.133269999999996,0.39512735240185676,74.0,,,,-0.11728460400000003,33.58209,8.775152465064773,28.321955821567396
470,Namibia,1981,7278.34146,2.3,2005.0,2027.026,0.20583998429225872,3.0,55.78011,0.5477222909563951,74.0,,,,-0.11728460400000003,40.86022,8.892658293806916,35.388925659133406
471,Lebanon,2010,12535.59747,0.0,2000.0,3235.38,0.19059955862989816,70.0,50.88585,0.4477165027646068,82.0,,,,-0.28965338400000007,31.687790000000003,9.436327673596901,30.925702781562045
472,Lebanon,2011,12538.41413,0.0,2001.0,3359.875,0.18943294021354962,70.0,53.35689,0.4216397453035283,82.0,,,,-0.28965338400000007,32.53864,9.43655234127727,29.658691429839408
473,Lebanon,2012,12366.777329999999,0.0,2002.0,3522.842,0.1896951381867254,70.0,54.69859,0.3897961508268987,82.0,,,,-0.28965338400000007,32.00305,9.4227689084049,28.047001755975394
474,Lebanon,2014,12328.81169,0.0,2004.0,3863.2709999999997,0.19321010615097933,70.0,53.54926,0.5330015363834224,82.0,,,,-0.28965338400000007,38.05956,9.419694216007079,34.768493294589376
475,Lebanon,2015,12273.03017,0.0,2005.0,3986.865,0.1963562849507069,70.0,53.64591,0.35712338617205336,82.0,,,,-0.28965338400000007,29.2437,9.415159464836156,26.314732308855664
476,Lebanon,2016,12248.46233,0.0,2006.0,4057.0409999999997,0.19711336414889571,70.0,54.30701,0.42038319281070324,82.0,,,,-0.28965338400000007,33.317029999999995,9.413155684012434,29.596463471159108
477,Lebanon,2017,13300.57546,0.0,2007.0,4085.426,0.19822877712140666,70.0,54.4765,0.4467614341338538,82.0,,,,-0.28965338400000007,34.8375,9.495562580943,30.88010390609566
478,Lebanon,2018,14429.770359999999,0.0,2008.0,4109.389,0.19947028621529866,70.0,55.31783000000001,0.4800450386814773,82.0,,,,-0.28965338400000007,37.27694,9.577048737573373,32.43448855510056
479,Lebanon,2019,15641.22991,0.0,2009.0,4181.742,0.20029786629591206,70.0,57.085969999999996,0.5849097905866459,82.0,,,,-0.28965338400000007,43.75926,9.657665649754241,36.904926328339776
480,Lebanon,2020,16281.2487,0.0,2010.0,4337.156,0.2001431352711316,70.0,55.74434,0.5977610207520299,82.0,,,,-0.28965338400000007,42.952940000000005,9.697769338089325,37.41241731323983
481,Lebanon,2021,15683.583319999998,0.0,2011.0,4591.698,0.20079434666652726,70.0,56.19725,0.5942004812605068,82.0,,,,-0.28965338400000007,43.25716,9.660369795857063,37.272632159205145
482,Kenya,2027,2158.48511,3.3,2000.0,31065.82,0.22026593857815435,7.0,36.36331,0.43550799120639255,80.0,,,,-0.21569293400000006,19.92685,7.677161916662728,30.33824916853261
483,Kenya,2028,2184.01026,3.3,2001.0,31863.28,0.22146703038732987,7.0,37.42988,0.4013381919529521,80.0,,,,-0.21569293400000006,18.62523,7.688918034655959,28.639638472539854
484,Qatar,2043,108107.4215,55.0,2000.0,593.453,0.1443281944821241,95.0,72.89376999999999,1.051122160681629,78.0,0.25,0.15,-0.08,-0.6301005933333333,73.8676,11.590880655294772,51.246199803736694
485,Qatar,2044,108612.4299,55.0,2001.0,613.72,0.15689076451802125,95.0,73.25758,0.3933446092659489,78.0,0.25,0.15,-0.08,-0.6301005933333333,51.86567,11.595541135733512,28.230245888213776
486,Qatar,2045,112620.4656,55.0,2002.0,634.388,0.16068399780575926,95.0,75.46862,0.2732754898375212,78.0,0.25,0.15,-0.08,-0.6301005933333333,45.67308,11.631778733056857,21.462400872288296
487,Qatar,2046,110904.9397,55.0,2003.0,668.165,0.156317676023138,95.0,72.94372,0.33382781250000004,78.0,0.25,0.15,-0.08,-0.6301005933333333,47.36842,11.616428714276163,25.027804141698393
488,Qatar,2051,119755.8552,55.0,2008.0,1388.9620000000002,0.17928856225008313,95.0,66.6853,0.5832805462480395,78.0,0.25,0.15,-0.08,-0.6301005933333333,53.86473,11.69321040927616,36.83999955852813
489,Qatar,2052,117037.5643,55.0,2009.0,1591.151,0.16404791248599282,95.0,62.30816,0.5699592807893558,78.0,0.25,0.15,-0.08,-0.6301005933333333,48.5119,11.670250224643555,36.30408047925851
490,Qatar,2053,126144.722,55.0,2010.0,1765.513,0.14401649832088464,95.0,63.47452,0.4472701535289315,78.0,0.25,0.15,-0.08,-0.6301005933333333,43.73402,11.745185114113465,30.9043997375567
491,Qatar,2054,132514.4949,55.0,2011.0,1905.4370000000001,0.1528457776352616,95.0,58.80951999999999,0.23446393225775752,78.0,0.25,0.15,-0.08,-0.6301005933333333,25.07987,11.794447313896864,18.99317802091938
492,Qatar,2055,131142.1467,55.0,2012.0,2015.624,0.15802947375105675,95.0,60.233619999999995,0.2968016339973093,78.0,0.25,0.15,-0.08,-0.6301005933333333,31.01362,11.784037103212379,22.887203888110243
493,Norway,2093,56629.54984,5.4,1999.0,4466.468,0.1225534359587934,1.6,59.537209999999995,0.23590508831665374,100.0,0.28,0.32,0.35,-0.011858984999999999,25.767139999999998,10.944286209932693,19.08763792193499
494,Norway,2094,58066.58449,5.4,2000.0,4491.572,0.1207806531877926,1.6,59.96325,0.2531908486971686,100.0,0.28,0.32,0.35,-0.011858984999999999,27.4945,10.969345639519029,20.203694350336878
495,Norway,2095,58978.2492,5.4,2001.0,4514.907,0.1201714675407489,1.6,58.84021,0.2458440123959305,100.0,0.28,0.32,0.35,-0.011858984999999999,26.00526,10.984923997289808,19.733129504964147
496,Norway,2096,59504.415989999994,5.4,2002.0,4537.24,0.12027488076451764,1.6,60.27587,0.2509877361894559,100.0,0.28,0.32,0.35,-0.011858984999999999,27.5803,10.993805807099006,20.06316520367911
497,Norway,2098,61698.46382999999,5.4,2004.0,4589.241,0.12187875947242692,1.6,60.337669999999996,0.22127226898541177,100.0,0.28,0.32,0.35,-0.011858984999999999,25.18421,11.030014312176727,18.118176806653988
498,Norway,2099,62888.10035,5.4,2005.0,4624.388,0.12296091936922249,1.6,61.83407,0.22892575002065116,100.0,0.28,0.32,0.35,-0.011858984999999999,27.03322,11.04911224116625,18.62811890928351
499,Norway,2101,65072.431260000005,5.4,2007.0,4716.584,0.1271375639657854,1.6,61.80457,0.26536382020104926,100.0,0.28,0.32,0.35,-0.011858984999999999,30.02522,11.083256255553124,20.971345629187226
500,Norway,2102,64513.42497000001,5.4,2008.0,4771.633,0.12857841330211273,1.6,60.632130000000004,0.2803533076640288,100.0,0.28,0.32,0.35,-0.011858984999999999,30.122429999999998,11.0746286201957,21.89655823793872
501,Norway,2103,62671.3035,5.4,2009.0,4830.371,0.12947038643615572,1.6,61.306419999999996,0.28222545196738746,100.0,0.28,0.32,0.35,-0.011858984999999999,30.884990000000002,11.045658942427979,22.010595058330324
502,Norway,2104,62268.0107,5.4,2010.0,4891.251,0.1298530784864649,1.6,60.87359,0.29909695575819983,100.0,0.28,0.32,0.35,-0.011858984999999999,31.743759999999998,11.039203100993587,23.02345136230699
503,Norway,2106,62934.83679,5.4,2012.0,5018.367,0.13266885423086833,1.6,60.97011,0.28587135164989735,100.0,0.28,0.32,0.35,-0.011858984999999999,31.279840000000004,11.049855133411684,22.231722581197314
504,Norway,2107,62799.42717,5.4,2013.0,5083.45,0.13303661883169896,1.6,58.90968,0.24375248675417047,100.0,0.28,0.32,0.35,-0.011858984999999999,25.89623,11.047701230917873,19.598150705233405
